id,validado,similarity_score,encontrado_em_pdf,valor,source_text_resumido
aquisição_de_material_de_consumo_de_gêneros_alimentícios_águ_00_v2,False,0,N/A,"R$ 3.844,80","EXTRATO DO CONTRATO N° 05/2021
Processo: 00147-00000322/2021-17. Das Partes: ADMINISTRAÇÃO REGIONAL ..."
a_prestação_de_serviço_de_suporte_especializado_para_as_manu_00_v2,False,0,N/A,"R$ 3.720.000,00","EXTRATO DO CONTRATO Nº 44087/2021
Processo: 00040-00001879/2020-10. A SECRETARIA DE ESTADO DE ECONOM..."
aquisição_de_material_fechaduras_e_cadeados_e_a_contratação__00_v2,False,0,N/A,"R$ 102.113,55","EXTRATO DO CONTRATO Nº 44125/2021
Processo: 00040-00025452/2021-98. A SECRETARIA DE ESTADO DE ECONOM..."
a_prestação_de_serviços_especializados_em_engenharia_para_ad_00_v2,False,0,N/A,"R$ 465.121,25","EXTRATO DO CONTRATO Nº 44791/2021
Processo: 00040-00012912/2021-18. A SECRETARIA DE ESTADO DE ECONOM..."
locação_de_02_duas_máquinas_automáticas_de_café_expresso_inc_00_v2,False,0,N/A,"R$ 11.280,00","EXTRATO DE CONTRATO SIMPLIFICADO
CONTRATO SIMPLIFICADO 046/2021-CJU/CEB-H

Espécie: Contrato Simplif..."
prestação_do_serviço_de_reparo_com_fornecimento_e_instalação_00_v2,False,0,N/A,"R$ 709.506,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS N° 35/2021
Processo: 00220-00004989/2021-04. DAS PARTES..."
o_contrato_tem_por_objeto_a_contratação_de_empresa_para_a_aq_00_v2,False,0,N/A,"R$ 6.237,00","EXTRATO DO CONTRATO Nº 02/2021
Processo: 00015-00010577/2021-94; Das Partes: DISTRITO FEDERAL/INSTIT..."
aquisição_de_uma_licença_vitalícia_epp_do_software_tqs_versã_00_v2,False,0,N/A,"R$ 11.700,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 11/2021
Processo: 00400-00019724/2020-01. DAS PARTES: ..."
prestação_de_serviço_de_avaliação_atuarial_integrada_dos_pla_00_v2,False,0,N/A,"R$ 207.043,01","EXTRATO DO CONTRATO BRB Nº 311/2021
Contratado: PWC - PRICEWATERHOUSECOOPERS SERVICOS PROFISSIONAIS ..."
o_contrato_tem_por_objeto_a_concessão_de_patrocínio_em_favor_00_v2,False,0,N/A,"R$ 70.000,00","EXTRATO DE CONTRATO DE PATROCÍNIO N° 00193-00001298/2021-51, NO ÂMBITO DO EDITAL FAPDF Nº 02/2021
 C..."
contratação_de_serviços_de_telecomunicações_descrição_stfc_l_00_v2,False,0,N/A,"R$ 25.200,00","EXTRATO DE CONTRATO Nº 03/2021
Processo: 00308-00000370/2021-25. Contratante: Administração Regional..."
a_aquisição_de_gêneros_alimentícios_perecíveis_pão_careca_po_00_v2,False,0,N/A,"R$ 8.076.265,50","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 49/2021
Processo: 00080-00123867/2021-87 - Partes: SEE..."
aquisição_de_01_um_rotulador_de_mesa_de_acordo_com_as_especi_00_v2,False,0,N/A,"R$ 4.020,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 40/2021, NOS TERMOS DO PADRÃO Nº 07/2002, APROVADO PELO ..."
contratação_de_empresa_especializada_na_solução_integrada_de_00_v2,False,0,N/A,"R$ 1.329.600,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 49/2021, NOS TERMOS DO PADRÃO Nº 04/2002, APROVADO P..."
a_aquisição_de_fitas_para_backup_ultrium_lto_7_fitas_de_limp_00_v2,False,0,N/A,"R$ 5.628,30","EXTRATO DO CONTRATO Nº 45383/2021
Processo: 00040-00045718/2021-19. A SECRETARIA DE ESTADO DE ECONOM..."
aquisição_de_licença_de_uso_de_software_perpétua_para_autoat_00_v2,False,0,N/A,"R$ 17.990.000,00","EXTRATO DO CONTRATO BRB Nº 188/2021
Contratada: FÓTON INFORMÁTICA S.A. Modalidade: Pregão Eletrônico..."
a_contratação_de_instituição_de_ensino_superior_para_capacit_00_v2,False,0,N/A,"R$ 94.500,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 58/2021-FSPDF-SSP, NOS TERMOS DO PADRÃO Nº 03/2002, ..."
01_uma_tela_portátil_para_projeção_e_02_dois_flashs_a_bateri_00_v2,False,0,N/A,"R$ 8.574,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 39/2021, NOS TERMOS DO PADRÃO Nº 07/2002, APROVADO PELO ..."
a_prestação_de_serviços_técnicos_profissionais_especializado_00_v2,False,0,N/A,"R$ 37.540,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 56/2021, NOS TERMOS DO PADRÃO Nº 04/2002, APROVADO P..."
o_contrato_tem_por_objeto_a_prestação_de_serviços_de_laborat_00_v2,False,0,N/A,"R$ 84.240,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 25/2021
Processo: 00094-00005321/2019-81. PARTES: SE..."
aquisição_de_material_elétrico_e_eletrônico_00_v2,False,0,N/A,"R$ 162.320,00","EXTRATO DO CONTRATO Nº 044418/2021
Processo: 00090-00002560/2021-14. DAS PARTES: SEMOB x EZ TECHS IM..."
prestação_de_todos_os_atos_processuais_necessários_à_defesa__00_v2,False,0,N/A,"R$ 200.000,00","EXTRATO DO CONTRATO BRB Nº 193/2021
Contratado: MENEZES NIEBUHR SOCIEDADE DE ADVOGADOS. Modalidade: ..."
contratação_da_plataforma_acordo_singular_00_v2,False,0,N/A,"R$ 237.900,00","EXTRATO DE CONTRATO FINANCEIRA BRB Nº 01/2021
Contratante: BRB CRÉDITO, FINANCIAMENTO E INVESTIMENTO..."
a_contratação_de_empresa_especializada_para_prestação_de_ser_00_v2,False,0,N/A,"R$ 4.950.405,72","EXTRATO DO CONTRATO Nº 44422/2021
Processo: 00040-00010030/2021-18. A SECRETARIA DE ESTADO DE ECONOM..."
prestação_de_serviços_de_publicidade_e_propaganda_vigência_0_00_v2,False,0,N/A,"R$ 35.000.000,00","EXTRATO DO CONTRATO BRB Nº 194/2021
Contratada: BCA PROPAGANDA LTDA. Modalidade: Concorrência Públic..."
prestação_de_serviços_de_operação_manutenção_preventiva_e_co_03_v2,False,0,N/A,"R$ 324.829,20","EXTRATO DO CONTRATO BRB Nº 203/2021
Contratada: GOTHERM ENGENHARIA TERMICA LTDA. Modalidade: Pregão ..."
a_aquisição_de_gêneros_alimentícios_não_perecíveis_extrato_d_00_v2,False,0,N/A,"R$ 753.560,90","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 62/2021
Processo: 00080-00175762/2021-11 - Partes: SEEDF..."
o_contrato_tem_como_objeto_a_execução_da_obra_de_infraestrut_00_v2,False,0,N/A,"R$ 291.477,93","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS Nº 45223,
NOS TERMOS PADRÃO Nº 10/2010, DECRETO Nº 23.287/2..."
financiamento_no_âmbito_do_pnafm_00_v2,False,0,N/A,"R$ 49.000.000,00","EXTRATO DO CONTRATO DE SUBEMPRÉSTIMO Nº 0600.952 - DV 34
ESPÉCIE: Contrato de Subempréstimo nº 0600...."
fornecimento_e_montagem_de_mobiliário_corporativo_para_unida_00_v2,False,0,N/A,"R$ 773.710,00","EXTRATO DO CONTRATO BRB Nº 245/2021
Contratada: TECNO2000 INDÚSTRIA E COMÉRCIO LTDA. Modalidade: Dis..."
adequação_predial_em_imóveis_locados_pelo_brb_para_instalaçã_00_v2,False,0,N/A,"R$ 11.351.480,73","EXTRATO DO CONTRATO BRB Nº 254/2021
Contratada: RVA COMÉRCIO E SERVIÇOS DE CONSTRUÇÕES EIRELI. Modal..."
contratação_de_gateways_de_api_para_expansão_da_capacidade_a_00_v2,False,0,N/A,"R$ 1.992.900,04","EXTRATO DO CONTRATO BRB Nº 308/2021
Contratada: HCL (BRASIL) TECNOLOGIA DA INFORMAÇÃO EIRELI. Modali..."
contratação_de_horas_técnicas_para_os_serviços_de_manutenção_00_v2,False,0,N/A,"R$ 368.880,00","EXTRATO DO CONTRATO Nº 81/2021
NOS TERMOS DO PADRÃO Nº 06/2002   PRESTAÇÃO DE SERVIÇO

Processo: 000..."
a_prestação_de_serviços_de_preparo_fornecimento_e_distribuiç_00_v2,False,0,N/A,"R$ 3.294.720,00","EXTRATO DO CONTRATO Nº 44628/2021
Processo: 00431-00017854/2021-42. Das Partes: SECRETARIA DE ESTADO..."
aquisição_de_uma_unidade_móvel_de_atendimento_constituída_po_00_v2,False,0,N/A,"R$ 1.600.000,00","EXTRATO DO CONTRATO Nº 90/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_64_sessenta_e_quatro_unidades_de_estação_de_tra_00_v2,False,0,N/A,"R$ 248.477,00","EXTRATO DO CONTRATO Nº 92/2021
NOS TERMOS DO PADRÃO Nº 08/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_400_quatrocentas_unidades_de_cartucho_44_rem_ma_00_v2,False,0,N/A,"R$ 878.149,00","EXTRATO DO CONTRATO Nº 94/2021
NOS TERMOS DO PADRÃO Nº 08/2002   AQUISIÇÃO DE BENS

Processo: 0052-0..."
o_contrato_tem_por_objeto_a_contratação_de_solução_de_tecnol_00_v2,False,0,N/A,"R$ 98.999,99","EXTRATO DO CONTRATO Nº 97/2021
NOS TERMOS DO PADRÃO Nº 06/2002   PRESTAÇÃO DE SERVIÇO

Processo: 000..."
aquisição_de_24_vinte_e_quatro_unidades_de_câmera_fotográfic_00_v2,False,0,N/A,"R$ 99.439,70","EXTRATO DO CONTRATO Nº 85/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_13_treze_unidades_de_câmera_fotográfica_digital_00_v2,False,0,N/A,"R$ 81.380,00","EXTRATO DO CONTRATO Nº 86/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_12_doze_unidades_de_equipamentos_detectores_de__00_v2,False,0,N/A,"R$ 235.197,60","EXTRATO DO CONTRATO Nº 91/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_material_de_consumo_do_tipo_crachá_de_identific_00_v2,False,0,N/A,"R$ 8.070,32","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 24/2021 - SIGGO Nº 044511
Processo: 00400-00053978/202..."
aquisição_de_09_nove_unidades_de_lente_tipo_macro_marca_cano_00_v2,False,0,N/A,"R$ 68.522,94","EXTRATO DO CONTRATO Nº 87/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
a_prestação_de_serviços_de_capacitação_de_servidores_da_secr_00_v2,False,0,N/A,"R$ 188.730,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 60/2021-FSPDF-SSP, NOS TERMOS DO PADRÃO Nº 03/2002, ..."
aquisição_de_26_vinte_e_seis_poltronas_executivas_giratórias_00_v2,False,0,N/A,"R$ 31.928,00","EXTRATO DO CONTRATO Nº 103/2021
NOS TERMOS DO PADRÃO Nº 08/2002   AQUISIÇÃO DE BENS

Processo: 00052..."
aquisição_de_05_cinco_unidades_de_licença_vitalícia_graphiso_00_v2,False,0,N/A,"R$ 107.000,00","EXTRATO DO CONTRATO Nº 95/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_02_duas_unidades_de_licença_perpétua_altoqi_ebe_00_v2,False,0,N/A,"R$ 241.710,00","EXTRATO DO CONTRATO Nº 96/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
aquisição_de_material_de_consumo_do_tipocordão_personalizado_00_v2,False,0,N/A,"R$ 3.015,60","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 23/2021 - SIGGO Nº 044509
Processo: 00400-00053978/202..."
aquisição_de_01_um_aparelho_de_rx_odontológico_portátil_para_00_v2,False,0,N/A,"R$ 55.813,37","EXTRATO DO CONTRATO Nº 88/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
prestação_de_serviços_de_escola_de_aviação_para_fins_de_capa_00_v2,False,0,N/A,"R$ 272.291,08","EXTRATO DO CONTRATO Nº 34/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00041483/2021-74. Partes: CBMD..."
aquisição_de_20_vinte_unidades_de_mesa_redonda_item_25_da_at_00_v2,False,0,N/A,"R$ 43.400,00","EXTRATO DO CONTRATO Nº 93/2021
NOS TERMOS DO PADRÃO Nº 08/2002   AQUISIÇÃO DE BENS

Processo: 00052-..."
contratação_de_assinatura_de_1_um_acesso_à_base_de_dados_esp_00_v2,False,0,N/A,"R$ 8.720,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 09/2021
Processo: 00020-00009058/2021-87. Partes: PR..."
o_contrato_tem_por_objeto_a_aquisição_de_rações_para_aves_e__00_v2,False,0,N/A,"R$ 5.462,64","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS N° 31/2021
Processo: 00220-00001205/2021-88. DAS PARTES: DI..."
prestação_de_serviços_de_manutenção_preventiva_e_corretiva_d_00_v2,False,0,N/A,"R$ 3.690,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS N° 02/2021, NOS TERMOS DO PADRÃO Nº 01/2002
Processo: 0..."
o_contrato_tem_por_objeto_a_aquisição_de_água_potável_sem_gá_00_v2,False,0,N/A,"R$ 1.350,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS PELO DISTRITO FEDERAL Nº 02/2020, NOS TERMOS DO PADRÃO Nº..."
a_aquisição_de_gêneros_alimentícios_perecíveis_arroz_branco__00_v2,False,0,N/A,"R$ 5.026.000,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 12/2022
Processo: 00080-00237655/2021-86 - Partes: SEE..."
o_contrato_tem_por_objeto_a_aquisição_de_mobiliário_itens_01_00_v2,False,0,N/A,"R$ 120.290,00","EXTRATO DO CONTRATO Nº 44228/2021
Processo: 00040-00018784/2021-16. A SECRETARIA DE ESTADO DE ECONOM..."
locação_de_salas_de_escritório_00_v2,False,0,N/A,"R$ 207.174,60","EXTRATO DO CONTRATO BRB Nº 199/2021
ontratado: REGUS DO BRASIL LTDA. Modalidade: Dispensa de Licitaç..."
o_contrato_tem_por_objeto_a_aquisição_de_materiais_permanent_00_v2,False,0,N/A,"R$ 6.590,54","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 32/2021
Processo: 00220-00003072/2021-84. DAS PARTES: DI..."
a_aquisição_de_gás_engarrafado_glp_itens_02_e_05_a_fim_de_at_00_v2,False,0,N/A,"R$ 31.264,00","EXTRATO DO CONTRATO Nº 44935/2021
Processo: 00040-00036163/2021-14. A SECRETARIA DE ESTADO DE ECONOM..."
prestação_de_serviços_de_castração_de_caninos_e_felinos_ovár_00_v2,False,0,N/A,"R$ 698.987,22","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 07/2021
Processo: 00391-00002539/2021-43. Partes: IN..."
contração_de_empresa_especializada_em_cabeamento_estruturado_00_v2,False,0,N/A,"R$ 45.220,00","EXTRATO DE CONTRATO N° 55/2021-CJU/CEB-H
Espécie: Contrato Nº 055/2021 - CJU/CEB-H. Processo: 00093-..."
acesso_ao_sistema_banco_de_preços_disponibilizado_via_intern_00_v2,False,0,N/A,"R$ 9.875,00","EXTRATO DO CONTRATO NP CAPACITAÇÕES E SOLUÇÕES TECNOLÓGICAS Nº 11/2021
Processo: 00391-00008521/2021..."
a_aquisição_de_gêneros_alimentícios_não_perecíveis_amido_de__00_v2,False,0,N/A,"R$ 149.739,11","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 55/2021
Processo: 00080-00139880/2021-58 - Partes: SEEDF..."
credenciamento_de_pessoas_jurídicas_para_prestação_de_serviç_00_v2,False,0,N/A,"R$ 5.000,00","EXTRATO DO CONTRATO Nº 45157/2021
Processo: 04001-0000000447/2020-71 - DAS PARTES: INSTITUTO DE ASSI..."
a_execução_da_obra_de_infraestrutura_de_iluminação_pública_e_00_v2,False,0,N/A,"R$ 21.952,27","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS Nº 02/2021, NOS TERMOS DO PADRÃO Nº 10/2010
Processo: 00149..."
contratação_de_serviços_de_informações_restritivas_cadastrai_00_v2,False,0,N/A,"R$ 86.545.944,00","EXTRATO DO CONTRATO BRB Nº 316/2021
Contratada: SERASA S.A. Modalidade: Inexigibilidade de licitação..."
aquisição_de_terminais_de_autoatendimento_atm_incluindo_hard_00_v2,False,0,N/A,"R$ 91.213.809,40","EXTRATO DO CONTRATO Nº 343/2021
Contratada: PERTO S/A - PERIFÉRICOS PARA AUTOMAÇÃO. Modalidade: Preg..."
aquisição_de_material_permanente_microcomputadores_completos_00_v2,False,0,N/A,"R$ 363.300,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 19/2021
Processo: 00193-00000401/2021-46. PARTES: FUNDAÇ..."
aquisição_de_material_permanente_notebooks_00_v2,False,0,N/A,"R$ 69.500,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 20/2021
Processo: 00193-00000401/2021-46. PARTES: FUNDAÇ..."
a_aquisição_de_gêneros_alimentícios_perecíveis_carne_bovina__00_v2,False,0,N/A,"R$ 8.683.965,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 56/2021
Processo: 00080-00143408/2021-10 - Partes: SEEDF..."
o_contrato_tem_por_objeto_a_aquisição_de_cimento_portland_de_00_v2,False,0,N/A,"R$ 8.370,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS DE CONSUMO Nº 13/2021 - REGISTRO SIGGO Nº 044914 / 2021, ..."
crede0ciamento_de_pessoas_juridicas_para_prestação_de_serviç_00_v2,False,0,N/A,"R$ 2.304,83","EXTRATO DO CONTRATO Nº 45422/2021
Processo: 04001-0000000815/2021-81. DAS PARTES: INSTITUTO DE ASSIS..."
objeto_desta_contratação_será_a_prestação_de_serviços_de_env_00_v2,False,0,N/A,"R$ 50.000,00","EXTRATO DO CONTRATO Nº 28/2021
Processo: 00392-00010159/2021-54   Contratante: Companhia de Desenvol..."
o_presente_contrato_tem_por_objeto_a_realização_de_melhorias_00_v2,False,0,N/A,"R$ 210.290,69","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS Nº 03/2021
Processo: 00141-00003309/2019-56. Partes: DF/ADM..."
o_presente_contrato_tem_por_objeto_a_realização_da_substitui_00_v2,False,0,N/A,"R$ 702.474,05","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS Nº 04/2021
Processo: 00141-00004476/2019-14. Partes: DF/ADM..."
compra_software_para_controle_gerenciamento_de_impressões_im_00_v2,False,0,N/A,"R$ 284,91","EXTRATO DO CONTRATO Nº 43.909/2021
Processo: 00370-00002237/2019-13 - DAS PARTES: SECRETARIA DE ESTA..."
contratação_de_empresa_especializada_para_criação_e_desenvol_00_v2,False,0,N/A,"R$ 175.733,22","EXTRATO DE CONTRATO Nº 05/2021
Processo: 04009-00000886/2021-69. DAS PARTES: SECRETARIA DE ESTADO DE..."
a_prestação_de_serviços_de_fornecimento_e_entrega_de_periódi_00_v2,False,0,N/A,"R$ 3.521,50","EXTRATO DO CONTRATO Nº 44838/2021
Processo: 00040-00033961/2021-94. A SECRETARIA DE ESTADO DE ECONOM..."
aquisição_de_11_onze_bandeiras_oficiais_do_brasil_confeccion_00_v2,False,0,N/A,"R$ 82.500,00","EXTRATO DO CONTRATO Nº 51/2021
AQUISIÇÃO DE BENS

Processo: 00053-00120479/2021-71. Partes: CBMDF X ..."
aquisição_de_58_computadores_de_pulso_para_mergulho_com_dete_00_v2,False,0,N/A,"R$ 495.843,00","EXTRATO DO CONTRATO Nº 53/2021
AQUISIÇÃO DE BENS

Processo: 00053-00119399/2021-73. Partes: CBMDF X ..."
regular_as_condições_procedimentos_direitos_e_obrigações_das_00_v2,False,0,N/A,"R$ 180.000,00","EXTRATO DO CONTRATO CUSD CEB Nº 177/2021 - GRUPO A
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00084410/2..."
prestação_de_serviço_de_suporte_técnico_e_atualização_para_2_00_v2,False,0,N/A,"R$ 10.669,92","EXTRATO DO CONTRATO Nº 17/2021
Contratante: Tribunal de Contas do Distrito Federal - CNPJ nº 00.534...."
execução_da_obra_de_infraestrutura_de_iluminação_pública_efi_00_v2,False,0,N/A,"R$ 470.265,18","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS N° 01/2021, NOS TERMOS DO PADRÃO Nº 10/2010
Processo: 00149..."
a_prestação_de_serviço_telefônico_fixo_e_móvel_comutado_stfc_00_v2,False,0,N/A,"R$ 3.550.756,00","EXTRATO DO CONTRATO Nº 45190/2021
Processo: 00040-00040587/2021-83. A SECRETARIA DE ESTADO DE ECONOM..."
manutenção_em_central_de_abastecimento_de_oxigênio_de_vácuo__00_v2,False,0,N/A,"R$ 9.691,50","EXTRATO DO CONTRATO Nº 42/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00049648/2021-56. Partes: CBMD..."
o_contrato_tem_por_objeto_a_prestação_de_serviços_de_de_chav_00_v2,False,0,N/A,"R$ 32.926,30","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 68/2021-SEJUS - SIGGO Nº 045034
Processo: 00400-0003..."
contratação_de_serviços_de_telefonia_serviços_contínuos_para_00_v2,False,0,N/A,"R$ 63.687,48","EXTRATO DO CONTRATO N° 044759/2021
Processo: 00090-00003653/2021-58. DAS PARTES: SEMOB x CONNEC TELE..."
o_presente_contrato_tem_por_objetivo_a_prestação_dos_serviço_00_v2,False,0,N/A,"R$ 3.114.600,00","EXTRATO DO CONTRATO Nº 02/2022 - CONTRATO SIGGO Nº 045626
Processo: 00132-00003914/2021-51 - DAS PAR..."
contrato_tem_por_objeto_a_aquisição_de_material_de_consumo_d_00_v2,False,0,N/A,"R$ 315,00","EXTRATO DO CONTRATO Nº 044790/2021
Processo: 00090-00020221/2021-10. DAS PARTES: SEMOB x IDPROMO COM..."
prestação_de_serviço_de_fornecimento_de_passagens_aéreas_por_00_v2,False,0,N/A,"R$ 259.132,32","EXTRATO DO CONTRATO Nº 07/2022
Contratante: Tribunal de Contas do Distrito Federal - CNPJ nº 00.534...."
aquisição_de_mobiliários_para_atender_as_demandas_da_secreta_00_v2,False,0,N/A,"R$ 850.334,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 24/2021-SEAPE, NOS TERMOS DO PADRÃO Nº 07/2002, APRO..."
aquisição_de_materiais_técnicos_00_v2,False,0,N/A,"R$ 17.618,50","EXTRATO DO CONTRATO Nº 60/2021
Contratante: FUNDAÇÃO HEMOCENTRO DE BRASÍLIA, CNPJ nº 86.743.457/0001..."
prestação_de_serviços_de_gestão_de_berçário_institucional_pa_00_v2,False,0,N/A,"R$ 2.185.678,11","EXTRATO DO CONTRATO Nº 44832/2021
Processo: 00040-00019287/2021-35. A SECRETARIA DE ESTADO DE ECONOM..."
tem_por_objeto_aquisição_de_materiais_de_consumo_00_v2,False,0,N/A,"R$ 226.863,90","EXTRATO DO CONTRATO Nº 15/2021, NOS TERMOS DO PADRÃO Nº 05/2002
Processo: 00133-00002414/2021-73; Da..."
execução_da_obra_de_urbanização_da_área_sob_a_passarela_sul__00_v2,False,0,N/A,"R$ 238.060,21","EXTRATO DO CONTRATO PARA EXECUÇÃO DE OBRAS N° 18/2021
Processo: 00147-00000467/2021-18. Partes: DIST..."
a_prestação_de_serviço_de_confecção_e_personalização_de_255__00_v2,False,0,N/A,"R$ 50.049,20","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS N° 34/2021
Processo: 00220-00004796/2021-45. DAS PARTES..."
a_aquisição_de_gêneros_alimentícios_não_perecíveis_carne_de__00_v2,False,0,N/A,"R$ 4.797.890,55","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 71/2021
Processo: 00080-00223438/2021-17 - Partes: SEEDF..."
contratação_de_empresa_especializada_no_fornecimento_de_cert_00_v2,False,0,N/A,"R$ 4.675,00","EXTRATO DO CONTRATO Nº 044923/2021
Processo: 00090-00021019/2021-05. DAS PARTES: SEMOB x HOST SERVER..."
a_locação_do_imóvel_situado_na_avenida_paranoá_quadra_17_con_00_v2,False,0,N/A,"R$ 1.568.400,00","EXTRATO DO CONTRATO DE LOCAÇÃO Nº 29/2021
Processo: 00080-00089788/2018-34. Partes: SEEDF X PNB - CO..."
o_contrato_tem_por_objeto_a_prestação_de_serviços_de_forneci_00_v2,False,0,N/A,"R$ 2.226.614,40","EXTRATO DO CONTRATO Nº 044915/2021
Processo:00431-00016313/2021-05. DAS PARTES: SECRETARIA DE ESTADO..."
o_contrato_tem_por_objeto_a_aquisição_de_63_m³_sessenta_e_tr_00_v2,False,0,N/A,"R$ 5.636,61","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS N° 30/2021
Processo: 00220-00000588/2021-77. DAS PARTES: DI..."
a_aquisição_de_mobiliário_itens_21_e_28_novos_e_em_primeiro__00_v2,False,0,N/A,"R$ 15.411,75","EXTRATO DO CONTRATO Nº 44226/2021
Processo: 00040-00028038/2021-31. A SECRETARIA DE ESTADO DE ECONOM..."
execução_da_s_obra_s_de_limpeza_nivelamento_e_execução_de_pi_00_v2,False,0,N/A,"R$ 339.804,32","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS N° 25/2021
Processo: 00220-00000503/2021-51. DAS PARTES: DI..."
serviço_de_fornecimento_de_acesso_para_leitura_como_membro_o_00_v2,False,0,N/A,"R$ 36.598,15","EXTRATO DO CONTRATO Nº 42810/2021
Processo: 00040-00032210/2019-36. SECRETARIA DE ESTADO DE ECONOMIA..."
execução_da_s_obra_s_de_limpeza_nivelamento_e_execução_de_pi_00_v2,False,0,N/A,"R$ 339.804,32","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS N° 26/2021
Processo: 00220-00000503/2021-51. DAS PARTES: DI..."
o_presente_contrato_objetiva_o_fornecimento_de_mão_de_obra_d_00_v2,False,0,N/A,"R$ 182.498,40","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 03/2021
Processo: 00307-00001480/2020-5. Das partes:..."
o_contrato_tem_por_objeto_a_prestação_de_serviços_de_cobranç_00_v2,False,0,N/A,"R$ 1.320.000,00","EXTRATO DO CONTRATO Nº 67/2021
NOS TERMOS DO PADRÃO Nº 06/2002   PRESTAÇÃO DE SERVIÇO

Processo: 052..."
aquisição_de_03_três_unidades_de_estufa_tipo_câmara_climátic_00_v2,False,0,N/A,"R$ 52.999,98","EXTRATO DO CONTRATO Nº 71/2021
NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS

Processo: 052-00..."
prestação_de_serviços_de_fornecimento_de_água_mineral_natura_00_v2,False,0,N/A,"R$ 72.891,62","EXTRATO DO CONTRATO N° 30/2021
Processo: 00054-00063862/202020-14. PARTES: DF/PMDF x AZTER SOLUÇÕES ..."
